Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,emi_burden,risk_score,age_group,anomaly_flag,is_anomaly,zscore_anomaly
137973,0,0.646653037,55,1,4584.0,5400.0,13,0,2,0,0.0,0.8487317163488243,1833.9879918222,Senior,-1,1,0
138023,0,0.0,72,0,3368.0,5400.0,6,0,1,0,0.0,0.6235882244028883,1347.2,Senior,-1,1,0
138063,0,0.395045863,54,0,4824.0,5400.0,15,0,2,0,0.0,0.8931679318644695,1929.8370275178,Senior,-1,1,0
138071,0,0.006187593,63,0,14336.0,5400.0,19,0,9,0,0.0,2.654323273467876,5734.403712555801,Senior,-1,1,1
138094,0,0.564682784,54,0,3537.0,5400.0,10,0,1,0,0.0,0.6548787261618219,1415.1388096704002,Senior,-1,1,0
138123,0,0.142295773,63,0,3470.0,5400.0,7,0,2,0,0.0,0.6424736159970376,1388.0853774638,Senior,-1,1,0
138129,0,0.005300166,54,0,4517.0,5400.0,9,0,2,0,2.0,0.83632660618404,1806.8031800996,Senior,-1,1,0
138174,0,0.053263287,44,0,3428.0,5400.0,13,0,2,0,0.0,0.6346972782817997,1371.2319579722,Mid,-1,1,0
138179,0,0.0,55,0,5244.0,5400.0,7,0,1,0,1.0,0.9709313090168488,2097.6,Senior,-1,1,0
138221,0,0.458134434,48,0,3715.0,5400.0,6,0,1,0,0.0,0.6878355860025921,1486.2748806604,Mid,-1,1,0
138228,0,0.668691037,56,0,3409.0,5400.0,8,0,2,0,0.0,0.6311794112201444,1364.0012146222002,Senior,-1,1,0
138266,1,0.9999999,61,2,1290.0,5400.0,3,1,1,2,6.0,0.2388446583965932,516.59999994,Senior,-1,1,0
138270,0,0.323395755,60,0,3870.0,5400.0,20,0,3,0,0.0,0.7165339751897797,1548.194037453,Senior,-1,1,0
138278,0,0.083685757,55,0,5901.0,5400.0,10,0,2,0,3.0,1.0925754489909276,2360.4502114542,Senior,-1,1,0
138299,0,0.955908867,68,2,2151.0,5400.0,7,0,1,0,0.0,0.3982595815589705,860.9735453202001,Senior,-1,1,0
138304,0,0.096353295,79,0,305.0,1.0,6,1,0,0,0.0,152.5,122.057811977,Senior,-1,1,0
138328,0,0.717069999,63,0,4670.0,5400.0,11,0,2,0,0.0,0.8646546935752638,1868.4302419994,Senior,-1,1,0
138345,0,0.566972993,46,0,12060.0,5400.0,18,0,4,0,0.0,2.232919829661174,4824.3401837958,Mid,-1,1,1
138349,0,0.9999999,71,0,1779.0,5400.0,6,0,1,0,0.0,0.3293834475097204,712.19999994,Senior,-1,1,0
138356,0,0.032141621,62,0,5411.0,5400.0,14,0,2,0,0.0,1.0018515089798186,2164.4192849726,Senior,-1,1,0
138364,0,0.043494167,51,0,587.0,1.0,4,0,1,0,0.0,293.5,234.8260965002,Senior,-1,1,1
138365,0,0.684382577,44,0,9316.0,5400.0,17,0,4,0,1.0,1.7248657655989632,3726.8106295462,Mid,-1,1,1
138380,1,0.673326673,41,0,3024.0,5400.0,5,0,2,0,0.0,0.5598963154971301,1210.0039960038002,Mid,-1,1,0
138423,0,0.382755329,63,0,6178.0,5400.0,7,0,2,0,0.0,1.1438622477319016,2471.4296531974,Senior,-1,1,0
138435,0,0.766769436,40,0,2013.0,5400.0,7,1,1,1,0.0,0.3727087576374745,805.6600616616,Mid,-1,1,0
138501,0,0.093736852,72,0,7594.0,5400.0,12,0,4,0,0.0,1.4060359192742085,3037.6562421112003,Senior,-1,1,1
138620,1,0.763447024,59,5,5733.0,5400.0,15,0,1,0,0.0,1.0614700981299758,2293.6580682144004,Senior,-1,1,0
138759,1,0.030282708,54,0,3775.0,5400.0,12,0,2,0,0.0,0.6989446398815035,1510.0181696248,Senior,-1,1,0
138761,1,0.825253664,61,0,2483.0,5400.0,15,0,0,0,1.0,0.4597296796889465,993.6951521984,Senior,-1,1,0
138773,0,0.271247046,47,0,1115.0,1.0,9,0,2,0,2.0,557.5,446.1627482276,Mid,-1,1,1
138795,0,0.154135642,59,0,3236.0,5400.0,9,0,2,0,0.0,0.5991483058692835,1294.4924813852,Senior,-1,1,0
138906,0,0.394450694,67,0,4882.0,5400.0,6,0,1,0,0.0,0.9039066839474172,1953.0366704164005,Senior,-1,1,0
138908,0,0.088539015,55,0,4291.0,5400.0,19,1,1,0,1.0,0.7944825032401407,1716.453123409,Senior,-1,1,0
138945,0,0.9999999,42,0,2818.0,5400.0,6,0,2,0,0.0,0.521755230512868,1127.79999994,Mid,-1,1,0
138993,0,0.066192933,58,0,3554.0,5400.0,11,0,4,0,0.0,0.6580262914275135,1421.6397157598,Senior,-1,1,0
139016,1,0.065893411,34,0,4127.0,5400.0,5,0,3,0,0.0,0.7641177559711164,1650.8395360466002,Mid,-1,1,0
139017,0,0.079136027,33,0,3553.0,5400.0,7,0,2,0,0.0,0.6578411405295316,1421.2474816162,Mid,-1,1,0
139023,0,0.352215928,26,0,15.5,1.0,2,0,0,0,0.0,7.75,6.4113295568,Young,-1,1,0
139026,0,0.807907531,30,0,2118.0,5400.0,5,0,2,0,0.0,0.3921496019255693,847.6847445186,Young,-1,1,0
139057,0,0.57973908,45,0,3009.0,5400.0,9,0,1,0,1.0,0.5571190520274023,1203.9478434480002,Mid,-1,1,0
139058,0,0.0,34,0,4388.0,5400.0,17,0,3,0,0.0,0.8124421403443807,1755.2,Mid,-1,1,0
139078,0,0.095498173,44,1,5756.0,5400.0,12,0,3,0,1.0,1.0657285687835587,2302.4572989038,Mid,-1,1,0
139084,0,0.032108029,49,0,1356.0,1.0,11,0,2,0,0.0,678.0,542.4192648174,Mid,-1,1,1
139088,0,0.631670032,34,0,2317.0,5400.0,5,0,1,0,2.0,0.4289946306239585,927.1790020192,Mid,-1,1,0
139092,0,0.847159235,31,0,1680.0,5400.0,11,0,0,0,2.0,0.3110535086095167,672.508295541,Mid,-1,1,0
139138,1,0.720491583,36,0,7041.0,5400.0,15,0,4,0,0.0,1.3036474726902425,2816.8322949498,Mid,-1,1,1
139144,0,0.607190925,36,2,2680.0,5400.0,8,1,1,1,0.0,0.496204406591372,1072.364314555,Mid,-1,1,0
139146,0,0.027797671,43,0,3342.0,5400.0,11,0,2,0,0.0,0.6187743010553601,1336.8166786026002,Mid,-1,1,0
139154,0,0.005975161,68,0,3225.0,5400.0,11,0,2,0,0.0,0.597111645991483,1290.0035850966,Senior,-1,1,0
139156,0,0.83400664,38,0,3723.0,5400.0,6,0,2,0,0.0,0.689316793186447,1489.700403984,Mid,-1,1,0
139180,0,0.05650394,53,0,3491.0,5400.0,13,0,3,0,0.0,0.6463617848546566,1396.433902364,Senior,-1,1,0
139183,0,0.595469318,47,0,3395.0,5400.0,8,0,1,0,3.0,0.6285872986483985,1358.3572815908,Mid,-1,1,0
139222,0,0.39401963,56,0,4102.0,5400.0,23,0,2,0,0.0,0.7594889835215701,1641.0364117780002,Senior,-1,1,0
139226,0,0.094723761,81,0,3289.0,5400.0,17,0,2,0,1.0,0.6089613034623218,1315.6568342566002,Senior,-1,1,0
139231,0,0.042053354,47,0,300.0,1.0,4,0,1,0,0.0,150.0,120.0252320124,Mid,-1,1,0
139246,0,0.44156685,43,0,3339.0,5400.0,9,0,1,0,0.0,0.6182188483614146,1335.86494011,Mid,-1,1,0
139277,0,0.407419617,63,0,2944.0,5400.0,11,0,2,0,0.0,0.5450842436585818,1177.8444517702,Senior,-1,1,0
139285,0,0.9999999,48,0,5291.0,5400.0,7,0,2,0,0.0,0.979633401221996,2116.99999994,Mid,-1,1,0
139295,0,0.9999999,45,0,1590.0,5400.0,2,0,1,0,0.0,0.2943899277911498,636.59999994,Mid,-1,1,0
139298,0,0.328809685,34,0,1113.5,1.0,7,0,2,0,2.0,556.75,445.597285811,Mid,-1,1,1
139302,0,0.805158798,67,0,2725.0,5400.0,6,0,0,0,0.0,0.5045361970005554,1090.4830952788,Senior,-1,1,0
139313,0,0.348316797,57,0,10171.0,5400.0,13,0,3,0,0.0,1.883169783373449,4068.6089900782,Senior,-1,1,1
139323,0,0.156196763,71,0,3706.0,5400.0,9,0,2,0,0.0,0.6861692279207554,1482.4937180578002,Senior,-1,1,0
139327,0,0.975839717,39,0,2710.5,1.0,9,0,1,0,0.0,1355.25,1084.7855038302,Mid,-1,1,1
139386,0,0.269342525,56,0,3713.0,5400.0,10,0,2,0,0.0,0.6874652842066284,1485.361605515,Senior,-1,1,0
139416,0,0.9999999,46,1,3297.0,5400.0,6,0,1,2,0.0,0.6104425106461766,1319.3999999400005,Mid,-1,1,0
139435,0,0.558176323,35,0,4090.0,5400.0,6,0,1,0,0.0,0.7572671727457878,1636.3349057938,Mid,-1,1,0
139592,1,0.9999999,61,1,2598.0,5400.0,2,4,1,1,0.0,0.4810220329568598,1039.79999994,Senior,-1,1,0
139596,0,0.023950398,45,0,908.5,1.0,12,0,2,0,2.0,454.25,363.4143702388,Mid,-1,1,1
139621,0,0.602831048,67,0,11515.0,5400.0,18,0,11,0,3.0,2.1320125902610627,4606.3616986288,Senior,-1,1,1
139647,0,0.0031874,81,0,1890.0,5400.0,8,0,2,0,0.0,0.3499351971857063,756.00191244,Senior,-1,1,0
139655,0,0.001288593,53,0,3734.0,5400.0,15,0,1,0,0.0,0.6913534530642473,1493.6007731558002,Senior,-1,1,0
139672,0,0.9999999,48,0,1850.0,5400.0,1,0,1,0,0.0,0.3425291612664321,740.59999994,Mid,-1,1,0
139680,0,0.044830795,44,0,3850.0,5400.0,7,0,2,0,0.0,0.7128309572301426,1540.026898477,Mid,-1,1,0
139707,0,0.210843233,64,0,5598.0,5400.0,20,0,1,0,5.0,1.0364747269024257,2239.3265059398004,Senior,-1,1,0
139718,0,0.9999999,91,0,392.0,5400.0,0,0,0,0,0.0,0.0725791520088872,157.39999994,Senior,-1,1,0
139723,0,0.439548764,40,0,545.0,1.0,6,0,0,0,3.0,272.5,218.2637292584,Mid,-1,1,0
139748,0,0.035679059,32,0,2674.0,5400.0,7,0,2,0,1.0,0.4950935012034808,1069.6214074354002,Mid,-1,1,0
139766,0,0.17979101,32,0,12656.0,5400.0,7,0,4,0,0.0,2.3432697648583596,5062.507874606001,Mid,-1,1,1
139794,0,0.927942449,54,0,3903.0,5400.0,15,0,2,0,2.0,0.7226439548231809,1561.7567654694,Senior,-1,1,0
139795,0,0.253434596,56,0,3184.0,5400.0,12,0,2,0,2.0,0.589520459174227,1273.7520607576002,Senior,-1,1,0
139810,1,0.913597128,42,1,15191.0,5400.0,18,0,7,0,0.0,2.8126272912423627,6076.9481582768,Mid,-1,1,1
139820,0,0.036995376,28,0,2225.0,5400.0,5,0,1,0,0.0,0.4119607480096278,890.0221972256,Young,-1,1,0
139852,0,0.158418289,63,0,6189.0,5400.0,16,0,1,0,0.0,1.145898907609702,2475.6950509734,Senior,-1,1,0
139914,0,0.03665511,45,0,3622.0,5400.0,16,0,2,0,0.0,0.6706165524902796,1448.8219930660002,Mid,-1,1,0
139915,0,0.167077087,55,1,5814.0,5400.0,27,0,3,0,3.0,1.076467320866506,2325.7002462522,Senior,-1,1,0
139922,0,0.971405719,29,0,779.0,5400.0,3,0,0,0,0.0,0.1442325495278652,312.18284343140004,Young,-1,1,0
139977,0,0.193706807,62,0,5841.0,5400.0,6,0,2,0,1.0,1.0814663951120165,2336.5162240842,Senior,-1,1,0
139987,0,0.202008511,65,0,3282.0,5400.0,6,0,2,0,0.0,0.6076652471764488,1312.9212051066002,Senior,-1,1,0
139990,0,0.9999999,30,0,1043.0,5400.0,3,0,1,0,2.0,0.193112386595075,417.79999994,Young,-1,1,0
140021,0,0.794538251,49,0,3443.0,5400.0,8,0,1,0,2.0,0.6374745417515275,1377.6767229506002,Mid,-1,1,0
140091,0,0.173953894,61,0,3568.0,5400.0,8,0,2,0,1.0,0.6606184039992594,1427.3043723364,Senior,-1,1,0
140107,0,0.119879935,49,0,3560.0,5400.0,10,0,1,0,2.0,0.6591371968154045,1424.071927961,Mid,-1,1,0
140134,0,0.536649864,36,0,3016.0,5400.0,8,0,2,0,0.0,0.5584151083132753,1206.7219899184,Mid,-1,1,0
140176,0,0.448372633,49,0,2057.5,1.0,8,0,3,0,1.0,1028.75,823.2690235798,Mid,-1,1,1
140202,0,0.014030582,47,0,3365.0,5400.0,11,0,4,0,0.0,0.6230327717089428,1346.0084183492,Mid,-1,1,0
140209,0,0.9999999,22,0,8.0,1.0,0,0,0,0,0.0,4.0,3.79999994,Young,-1,1,0
140218,0,0.374406963,60,0,3833.0,5400.0,16,0,3,0,0.0,0.7096833919644511,1533.4246441778,Senior,-1,1,0
140247,0,0.046806323,66,0,4438.0,5400.0,13,0,2,0,0.0,0.8216996852434735,1775.2280837938,Senior,-1,1,0
140258,1,0.0,52,0,3642.0,5400.0,12,0,3,0,0.0,0.6743195704499166,1456.8000000000002,Senior,-1,1,0
140265,1,0.082706844,70,0,2966.0,5400.0,24,0,2,0,0.0,0.5491575634141825,1186.4496241064,Senior,-1,1,0
140354,0,0.73787978,58,0,12512.0,5400.0,16,0,2,0,2.0,2.316608035548972,5005.242727868,Senior,-1,1,1
140364,0,0.083585975,49,0,4118.0,5400.0,9,0,1,0,3.0,0.7624513978892797,1647.250151585,Mid,-1,1,0
140381,0,0.523347954,52,1,4931.0,5400.0,11,0,2,0,3.0,0.912979077948528,1972.7140087724,Senior,-1,1,0
140388,0,0.358842744,59,0,8822.0,5400.0,9,0,4,0,0.0,1.6334012219959266,3529.0153056464,Senior,-1,1,1
140400,0,0.501792939,59,0,4078.0,5400.0,13,0,2,0,0.0,0.7550453619700056,1631.5010757634,Senior,-1,1,0
140415,0,0.28562963,41,0,3261.0,5400.0,12,0,2,0,0.0,0.6037770783188299,1304.5713777780002,Mid,-1,1,0
140417,0,0.507292315,80,0,815.0,5400.0,4,0,0,0,0.0,0.150897981855212,326.304375389,Senior,-1,1,0
140472,0,0.9999999,41,0,2871.0,5400.0,4,0,2,0,0.0,0.5315682281059063,1148.9999999400002,Mid,-1,1,0
140474,0,0.9999999,84,0,1460.0,5400.0,2,0,1,0,0.0,0.2703203110535086,584.59999994,Senior,-1,1,0
140482,0,0.045045045,60,0,3644.0,5400.0,13,0,2,0,0.0,0.6746898722458804,1457.6270270270002,Senior,-1,1,0
140487,0,0.180321386,53,0,3241.0,5400.0,14,4,2,0,0.0,0.6000740603591928,1296.5081928316,Senior,-1,1,0
140504,1,0.0,38,0,5905.0,5400.0,4,1,2,0,0.0,1.0933160525828551,2362.0,Mid,-1,1,0
140523,0,0.416058394,59,0,3287.0,5400.0,4,0,1,0,0.0,0.608591001666358,1315.0496350364,Senior,-1,1,0
140538,0,0.632082959,66,0,2743.0,5400.0,11,0,2,0,0.0,0.5078689131642289,1097.5792497754,Senior,-1,1,0
140583,1,0.813940009,67,0,1932.0,5400.0,12,0,3,0,0.0,0.3577115349009442,773.2883640054,Senior,-1,1,0
140615,0,0.516088397,36,0,4032.0,5400.0,11,0,1,0,0.0,0.7465284206628402,1613.1096530382,Mid,-1,1,0
140633,0,0.890602685,48,0,1978.0,5400.0,6,2,2,0,0.0,0.3662284762081096,791.734361611,Mid,-1,1,0
140641,0,0.9999999,52,0,1451.0,5400.0,2,1,1,0,0.0,0.2686539529716719,580.99999994,Senior,-1,1,0
140647,1,0.9999999,61,0,1425.0,5400.0,2,1,1,1,0.0,0.2638400296241436,570.59999994,Senior,-1,1,0
140659,0,0.319613041,60,0,9094.0,5400.0,8,0,4,0,0.0,1.683762266246991,3637.7917678246,Senior,-1,1,1
140686,0,0.121172903,41,0,4281.0,5400.0,15,0,1,0,0.0,0.7926309942603221,1712.4727037418002,Mid,-1,1,0
140697,0,0.005639774,48,0,3546.0,5400.0,10,0,2,2,0.0,0.6565450842436585,1418.4033838644,Mid,-1,1,0
140704,0,0.006002721,49,0,3249.0,5400.0,13,0,2,0,0.0,0.6015552675430476,1299.6036016326002,Mid,-1,1,0
140753,0,0.9999999,86,0,1460.0,5400.0,2,0,1,0,0.0,0.2703203110535086,584.59999994,Senior,-1,1,0
140754,0,0.856239245,66,0,1399.0,1.0,16,0,1,0,0.0,699.5,560.113743547,Senior,-1,1,1
140784,0,0.150461861,25,0,45.0,1.0,6,0,0,0,0.0,22.5,18.0902771166,Young,-1,1,0
140796,0,0.371032004,55,0,3422.0,5400.0,7,0,2,0,0.0,0.6335863728939085,1369.0226192024002,Senior,-1,1,0
140850,0,0.04229595,42,0,4691.0,5400.0,9,0,1,0,0.0,0.8685428624328828,1876.42537757,Mid,-1,1,0
140851,0,0.164624401,45,0,4577.0,5400.0,3,0,1,0,0.0,0.8474356600629513,1830.8987746406,Mid,-1,1,0
140885,0,0.389550681,73,0,4811.0,5400.0,12,0,2,0,0.0,0.8907609701907054,1924.6337304086,Senior,-1,1,0
140893,0,0.541000777,59,0,3006.0,5400.0,17,0,1,0,0.0,0.5565635993334568,1202.7246004662002,Senior,-1,1,0
140929,0,0.446193779,29,0,936.0,1.0,8,0,1,0,1.0,468.0,374.6677162674,Young,-1,1,1
141005,1,0.997152506,59,2,2313.0,5400.0,12,1,0,0,2.0,0.4282540270320311,925.7982915036,Senior,-1,1,0
141032,0,0.03050621,63,0,9486.0,5400.0,8,0,1,0,0.0,1.7563414182558783,3794.418303726,Senior,-1,1,1
141077,0,0.03634118,80,0,3639.0,5400.0,8,0,4,0,0.0,0.6737641177559711,1455.621804708,Senior,-1,1,0
141089,0,0.390788076,68,0,2749.0,5400.0,13,0,1,0,0.0,0.5089798185521199,1099.8344728456002,Senior,-1,1,0
141102,0,0.634867874,56,0,3148.0,5400.0,6,0,1,0,0.0,0.5828550268468802,1259.5809207244,Senior,-1,1,0
141111,0,0.044974652,68,0,5300.0,5400.0,5,0,4,0,0.0,0.9812997593038326,2120.0269847912,Senior,-1,1,0
141122,0,0.0,55,0,4260.0,5400.0,5,0,1,0,0.0,0.7887428254027032,1704.0,Senior,-1,1,0
141123,0,0.295794585,49,1,3246.0,5400.0,16,0,2,0,1.0,0.600999814849102,1298.5774767510002,Mid,-1,1,0
141125,0,0.646561049,60,0,2559.0,5400.0,11,0,2,0,0.0,0.4738011479355675,1023.9879366294,Senior,-1,1,0
141134,0,0.745440693,54,0,1309.0,1.0,11,0,2,0,2.0,654.5,524.0472644158,Senior,-1,1,1
141136,0,0.749521874,63,0,7977.0,5400.0,15,0,4,0,2.0,1.476948713201259,3191.2497131244004,Senior,-1,1,1
141147,0,0.081849666,47,0,488.5,1.0,4,0,1,0,2.0,244.25,195.4491097996,Mid,-1,1,0
141180,0,0.13270049,47,0,13707.0,5400.0,9,0,4,0,0.0,2.5378633586372894,5482.879620294,Mid,-1,1,1
141204,0,0.055457163,63,0,4328.0,5400.0,6,0,1,0,0.0,0.8013330864654694,1731.2332742978,Senior,-1,1,0
141221,0,0.335382562,38,0,2247.0,5400.0,9,0,1,0,2.0,0.4160340677652286,899.0012295372001,Mid,-1,1,0
141224,0,0.874829027,46,0,2521.0,5400.0,6,1,1,0,1.0,0.466765413812257,1008.9248974162,Mid,-1,1,0
141239,0,0.005967017,48,0,3523.0,5400.0,9,0,2,0,0.0,0.6522866135900759,1409.2035802102,Mid,-1,1,0
141254,0,0.9999999,35,0,4194.0,5400.0,8,0,2,0,2.0,0.7765228661359007,1678.1999999400002,Mid,-1,1,0
141277,0,0.9999999,62,0,7484.0,5400.0,9,0,3,0,0.0,1.3856693204962045,2994.1999999400005,Senior,-1,1,1
141292,0,0.852763211,61,0,3799.0,5400.0,8,0,0,0,0.0,0.703388261433068,1520.1116579266002,Senior,-1,1,0
141347,0,0.021752549,51,0,3765.0,5400.0,8,0,2,0,0.0,0.6970931309016849,1506.0130515294,Senior,-1,1,0
141423,1,0.768403009,35,0,4322.0,5400.0,11,0,2,0,0.0,0.8002221810775783,1729.2610418054005,Mid,-1,1,0
141430,0,0.9999999,46,0,2994.0,5400.0,2,0,2,0,1.0,0.5543417885576745,1198.1999999400002,Mid,-1,1,0
141467,0,0.0,65,0,3421.0,5400.0,7,0,2,0,0.0,0.6334012219959266,1368.4,Senior,-1,1,0
141529,0,0.9999999,48,0,2257.0,5400.0,9,0,2,0,0.0,0.4178855767450472,903.39999994,Mid,-1,1,0
141578,0,0.075938518,39,0,52.5,1.0,5,0,0,0,0.0,26.25,21.0455631108,Mid,-1,1,0
141615,1,0.9999999,28,2,892.0,5400.0,5,3,0,2,3.0,0.1651546009998148,357.39999994,Young,-1,1,0
141620,0,0.9999999,93,0,413.0,5400.0,1,0,1,0,0.0,0.0764673208665062,165.79999994000002,Senior,-1,1,0
141634,0,0.111243184,41,0,1783.0,1.0,11,0,2,0,2.0,891.5,713.2667459104,Mid,-1,1,1
141636,1,0.999960452,50,0,4017.0,5400.0,3,0,2,0,0.0,0.7437511571931124,1607.3999762712,Mid,-1,1,0
141639,0,0.30934185,58,0,2902.0,5400.0,10,0,1,0,0.0,0.5373079059433439,1160.98560511,Senior,-1,1,0
141640,0,0.845890262,75,0,7670.0,5400.0,16,0,2,0,0.0,1.4201073875208294,3068.5075341572,Senior,-1,1,1
141692,0,0.9999999,69,1,612.0,5400.0,2,0,0,0,0.0,0.1133123495648953,245.39999994,Senior,-1,1,0
141693,0,0.513619455,74,0,2728.0,5400.0,8,0,2,0,1.0,0.505091649694501,1091.508171673,Senior,-1,1,0
141718,0,0.7461464,76,3,1821.0,5400.0,14,0,2,0,0.0,0.3371597852249583,728.84768784,Senior,-1,1,0
141720,0,0.005162671,72,1,3055.0,5400.0,7,0,2,0,0.0,0.5656359933345677,1222.0030976026,Senior,-1,1,0
141728,0,0.0,42,0,3376.0,5400.0,9,0,2,0,0.0,0.6250694315867432,1350.4,Mid,-1,1,0
141789,0,0.277586972,50,1,3236.0,5400.0,11,0,3,0,3.0,0.5991483058692835,1294.5665521832002,Mid,-1,1,0
141800,0,0.296285186,56,0,7658.0,5400.0,11,0,4,0,0.0,1.4178855767450471,3063.3777711116004,Senior,-1,1,1
141805,0,0.071341888,26,0,2758.0,5400.0,13,0,2,0,0.0,0.5106461766339567,1103.2428051328,Young,-1,1,0
141810,0,0.9999999,77,0,458.0,5400.0,4,1,1,0,0.0,0.0847991112756896,183.79999994,Senior,-1,1,0
141818,0,0.17723523,54,0,6961.0,5400.0,11,0,8,0,0.0,1.2888354008516942,2784.506341138,Senior,-1,1,1
141821,0,0.018276762,66,0,3988.0,5400.0,2,0,1,0,0.0,0.7383817811516385,1595.2109660572,Senior,-1,1,0
141860,0,0.72981841,47,0,2854.0,5400.0,13,0,2,0,0.0,0.5284206628402148,1142.037891046,Mid,-1,1,0
141881,0,0.597462514,47,0,2835.0,5400.0,5,0,2,0,0.0,0.5249027957785595,1134.3584775084,Mid,-1,1,0
141885,0,0.187720083,54,0,5547.0,5400.0,13,0,3,0,0.0,1.027032031105351,2218.9126320498003,Senior,-1,1,0
141887,0,0.215209014,61,0,3507.0,5400.0,12,0,3,0,0.0,0.6493241992223663,1402.9291254084,Senior,-1,1,0
141937,0,0.354187253,52,0,7976.0,5400.0,13,0,5,0,0.0,1.476763562303277,3190.6125123518,Senior,-1,1,1
141948,1,0.802722728,38,1,2128.0,5400.0,8,1,0,0,5.0,0.3940011109053878,851.6816336368,Mid,-1,1,0
141976,0,0.900221391,70,0,2899.0,5400.0,15,0,1,0,0.0,0.5367524532493982,1160.1401328346,Senior,-1,1,0
142043,0,0.435719369,47,0,5154.0,5400.0,8,0,3,0,0.0,0.9542677281984816,2061.8614316214,Mid,-1,1,0
142053,0,0.005594308,64,0,3352.0,5400.0,10,0,2,0,0.0,0.6206258100351787,1340.8033565848002,Senior,-1,1,0
142073,0,0.9999999,45,1,4219.0,5400.0,6,0,2,0,0.0,0.7811516385854471,1688.1999999400002,Mid,-1,1,0
142123,0,0.0,54,0,7016.0,5400.0,16,0,5,0,0.0,1.299018700240696,2806.4,Senior,-1,1,1
142190,0,0.527284601,53,0,4750.0,5400.0,10,0,1,0,0.0,0.8794667654138123,1900.3163707606,Senior,-1,1,0
142201,0,0.046301013,63,0,5559.0,5400.0,9,0,4,0,0.0,1.0292538418811332,2223.6277806078,Senior,-1,1,0
142204,1,0.892611036,50,6,2487.0,5400.0,14,0,2,4,0.0,0.4604702832808739,995.3355666216,Mid,-1,1,0
142293,0,0.34385893,54,0,4186.0,5400.0,13,0,2,0,0.0,0.7750416589520459,1674.606315358,Senior,-1,1,0
142294,1,0.868149281,41,0,2894.0,5400.0,11,0,2,1,0.0,0.535826698759489,1158.1208895686002,Mid,-1,1,0
142317,0,0.317692206,42,0,2511.0,5400.0,12,0,2,0,1.0,0.4649139048324384,1004.5906153236,Mid,-1,1,0
142329,1,0.982229402,51,0,4865.0,5400.0,13,0,2,0,0.0,0.9007591186817256,1946.5893376412,Senior,-1,1,0
142341,0,0.008319502,70,0,3509.0,5400.0,7,0,1,0,0.0,0.6496945010183299,1403.6049917012,Senior,-1,1,0
142352,0,0.326714432,66,1,2756.0,5400.0,8,0,1,0,0.0,0.510275874837993,1102.5960286592,Senior,-1,1,0
142376,0,0.354243542,50,0,3188.0,5400.0,6,0,1,0,0.0,0.5902610627661544,1275.4125461252002,Mid,-1,1,0
142385,0,0.951580646,54,1,3253.0,5400.0,17,0,0,0,0.0,0.602295871134975,1301.7709483876,Senior,-1,1,0
142394,0,0.052627486,48,0,1376.0,1.0,17,0,3,0,2.0,688.0,550.4315764916,Mid,-1,1,1
142452,0,0.306779475,45,0,3029.0,5400.0,8,0,1,0,1.0,0.5608220699870394,1211.784067685,Mid,-1,1,0
142454,0,0.0,59,0,6412.0,5400.0,5,0,2,0,0.0,1.1871875578596556,2564.8,Senior,-1,1,0
142481,0,0.015492254,26,0,16.5,1.0,3,0,0,0,0.0,8.25,6.6092953524,Young,-1,1,0
142494,0,0.376336436,56,0,2821.0,5400.0,15,0,3,0,2.0,0.5223106832068135,1128.6258018616002,Senior,-1,1,0
142500,0,0.0,75,0,5811.0,5400.0,22,0,2,0,0.0,1.0759118681725606,2324.4,Senior,-1,1,0
142520,0,0.525881348,41,1,4646.0,5400.0,9,0,1,0,0.0,0.8602110720236993,1858.7155288088,Mid,-1,1,0
142536,1,0.9999999,55,0,1668.0,5400.0,2,5,2,0,0.0,0.3088316978337345,667.79999994,Senior,-1,1,0
142560,0,0.114986418,35,0,2713.0,5400.0,12,0,1,0,0.0,0.5023143862247732,1085.2689918508,Mid,-1,1,0
142567,0,0.851029794,27,1,1020.0,5400.0,8,0,0,0,3.0,0.1888539159414923,408.5106178764,Young,-1,1,0
142569,0,0.284658725,51,0,3975.0,5400.0,9,0,1,0,0.0,0.7359748194778745,1590.170795235,Senior,-1,1,0
142585,0,0.053961794,51,0,4203.0,5400.0,6,0,1,0,0.0,0.7781892242177375,1681.2323770764,Senior,-1,1,0
142601,0,0.197696382,80,0,2363.0,5400.0,9,0,1,0,1.0,0.4375115719311239,945.3186178292,Senior,-1,1,0
142602,0,0.104065886,59,1,4332.0,5400.0,13,0,2,0,2.0,0.8020736900573968,1732.8624395316,Senior,-1,1,0
142615,0,0.9999999,70,0,1425.0,5400.0,3,0,1,0,0.0,0.2638400296241436,570.59999994,Senior,-1,1,0
142654,0,0.525557529,42,1,3168.0,5400.0,8,0,2,0,0.0,0.5865580448065173,1267.5153345174,Mid,-1,1,0
142663,0,0.999939748,28,1,1347.0,5400.0,8,0,0,0,0.0,0.2493982595815589,539.3999638488001,Young,-1,1,0
142685,0,0.254706804,44,1,5581.0,5400.0,17,0,1,0,3.0,1.033327161636734,2232.5528240824,Mid,-1,1,0
